timestamp_now1,timestamp_start1,callback1,timestamp_now2,timestamp_start2,callback2,timestamp_now3,timestamp_start3,callback3,timestamp_now4,timestamp_start4,callback4,timestamp_now5,timestamp_start5,callback5,timestamp_now6,timestamp_start6,callback6,timestamp_now7,timestamp_start7,callback7,timestamp_now8,timestamp_start8,callback8
1642429925.520681434,1642429925.3071068424,0.117925,1642429925.529744118,1642429925.3080024858,0.167464,1642429925.530111697,1642429925.3080525367,0.58225,1642429925.545251249,1642429925.3095594946,0.190871,1642429925.545710896,1642429925.3095751546,0.133946,1642429925.555103288,1642429925.3105452193,0.147457,1642429925.558582422,1642429925.3109066694,0.97837,1642429925.565964321,1642429925.3116290169,0.173929
1642429925.620544903,1642429925.3170880183,0.142661,1642429925.629678625,1642429925.3180023695,0.152131,1642429925.630104881,1642429925.3180502440,0.142501,1642429925.645189406,1642429925.3195577119,0.237291,1642429925.645549868,1642429925.3195754299,0.143604,1642429925.655061302,1642429925.3205496947,0.182470,1642429925.658576576,1642429925.3209067322,0.154071,1642429925.666004493,1642429925.3216337505,0.181902
1642429925.720536528,1642429925.3270882549,0.110712,1642429925.729698132,1642429925.3280026730,0.172705,1642429925.730138785,1642429925.3280498379,0.58734,1642429925.745193976,1642429925.3295586647,0.204276,1642429925.745564882,1642429925.3295760969,0.58895,1642429925.755057102,1642429925.3305502577,0.153515,1642429925.758543177,1642429925.3309053933,0.53842,1642429925.765948700,1642429925.3316335606,0.173353
1642429925.820603173,1642429925.3370877856,0.143447,1642429925.829796730,1642429925.3380024142,0.150563,1642429925.830174542,1642429925.3380467126,0.142167,1642429925.845328682,1642429925.3395569377,0.278726,1642429925.845744144,1642429925.3395749442,0.142929,1642429925.855223522,1642429925.3405474690,0.184564,1642429925.858697253,1642429925.3409034574,0.156100,1642429925.865939717,1642429925.3416211860,0.180283
1642429925.920529689,1642429925.3470879886,0.131426,1642429925.929742771,1642429925.3480028113,0.171871,1642429925.930125488,1642429925.3480502519,0.58530,1642429925.945211250,1642429925.3495552280,0.179315,1642429925.945571375,1642429925.3495762144,0.132190,1642429925.955099427,1642429925.3505494293,0.146783,1642429925.958540077,1642429925.3509037675,0.55059,1642429925.965806965,1642429925.3516213123,0.175129
1642429926.020509998,1642429926.3570910845,0.143036,1642429926.029687734,1642429926.3580005733,0.151716,1642429926.030298491,1642429926.3580517534,0.142826,1642429926.045213543,1642429926.3595592991,0.231634,1642429926.045567638,1642429926.3595748327,0.143631,1642429926.055133042,1642429926.3605504394,0.184743,1642429926.058533199,1642429926.3609036072,0.153666,1642429926.065815447,1642429926.3616218077,0.186882
1642429926.120538752,1642429926.3670905269,0.117083,1642429926.129762465,1642429926.3680024309,0.209699,1642429926.130122175,1642429926.3680502511,0.62138,1642429926.145201767,1642429926.3695592466,0.174202,1642429926.145553371,1642429926.3695755973,0.79488,1642429926.155101737,1642429926.3705508612,0.147219,1642429926.158482577,1642429926.3709034876,0.52710,1642429926.165715572,1642429926.3716208047,0.174038
1642429926.220510866,1642429926.3770904035,0.143397,1642429926.229768048,1642429926.3780025700,0.151337,1642429926.230201361,1642429926.3780501459,0.142254,1642429926.245189051,1642429926.3795596206,0.234024,1642429926.245545843,1642429926.3795769375,0.142800,1642429926.255150702,1642429926.3805511953,0.183783,1642429926.258477469,1642429926.3808990022,0.153598,1642429926.265744573,1642429926.3816178023,0.187790
1642429926.320537301,1642429926.3870907835,0.118157,1642429926.329699689,1642429926.3880012135,0.170247,1642429926.330136808,1642429926.3880526450,0.60208,1642429926.345147651,1642429926.3895590486,0.174825,1642429926.345505267,1642429926.3895756028,0.69367,1642429926.355113272,1642429926.3905515073,0.147339,1642429926.358524752,1642429926.3909035187,0.96228,1642429926.365693553,1642429926.3916198461,0.174478
1642429926.420523707,1642429926.3970908378,0.143185,1642429926.429542677,1642429926.3980002119,0.151115,1642429926.430143072,1642429926.3980528660,0.142760,1642429926.445172624,1642429926.3995596757,0.237902,1642429926.445531440,1642429926.3995743812,0.142205,1642429926.455097290,1642429926.4005482497,0.183192,1642429926.458522921,1642429926.4009032455,0.153730,1642429926.465810552,1642429926.4016217987,0.185434
1642429926.520544571,1642429926.4070908755,0.119020,1642429926.529646124,1642429926.4079986101,0.175742,1642429926.530115365,1642429926.4080525429,0.59230,1642429926.545136529,1642429926.4095590331,0.177609,1642429926.545491784,1642429926.4095756064,0.79186,1642429926.555074441,1642429926.4105483185,0.146617,1642429926.558523844,1642429926.4109047219,0.52991,1642429926.565806876,1642429926.4116216838,0.177632
1642429926.620517783,1642429926.4170914382,0.142339,1642429926.629806159,1642429926.4180030854,0.151321,1642429926.630226191,1642429926.4180513488,0.147544,1642429926.645249105,1642429926.4195596662,0.272371,1642429926.645681460,1642429926.4195756916,0.142689,1642429926.655127951,1642429926.4205498495,0.173288,1642429926.658544225,1642429926.4208993141,0.144126,1642429926.665885005,1642429926.4216222706,0.178450
1642429926.720506107,1642429926.4270902706,0.63931,1642429926.729789243,1642429926.4280026771,0.148701,1642429926.730209892,1642429926.4280507530,0.53653,1642429926.745074424,1642429926.000627008,0.203238,1642429926.745437111,1642429926.000787531,0.141782,1642429926.755135431,1642429926.010548175,0.173543,1642429926.758534876,1642429926.014024139,0.60493,1642429926.765902334,1642429926.021249313,0.176058
1642429926.820498690,1642429926.075936427,0.143251,1642429926.829796262,1642429926.085053650,0.152241,1642429926.830202206,1642429926.085535216,0.142558,1642429926.845213863,1642429926.100630863,0.177948,1642429926.845568284,1642429926.100788960,0.142328,1642429926.855075248,1642429926.110501261,0.176138,1642429926.858586590,1642429926.114072284,0.199913,1642429926.865838984,1642429926.121244122,0.185507
1642429926.920484880,1642429926.175937486,0.134325,1642429926.929781194,1642429926.185055334,0.146237,1642429926.930140884,1642429926.185539252,0.53804,1642429926.945174187,1642429926.200624131,0.206389,1642429926.945522050,1642429926.200782616,0.68783,1642429926.955072922,1642429926.210519616,0.145797,1642429926.958586245,1642429926.214071120,0.53153,1642429926.966011324,1642429926.221374646,0.221077
1642429927.020473726,1642429927.275928238,0.139847,1642429927.029839435,1642429927.285058844,0.159793,1642429927.030244462,1642429927.285540333,0.152723,1642429927.045182631,1642429927.300635200,0.231958,1642429927.045544596,1642429927.300786510,0.157074,1642429927.055062505,1642429927.310510837,0.181770,1642429927.058613281,1642429927.314132264,0.154760,1642429927.066037230,1642429927.321371769,0.194327
1642429927.120448476,1642429927.375926510,0.143684,1642429927.129832562,1642429927.385120454,0.177669,1642429927.130237266,1642429927.385522850,0.59072,1642429927.145174673,1642429927.400634180,0.174215,1642429927.145588211,1642429927.400788220,0.123467,1642429927.155011243,1642429927.410439103,0.204273,1642429927.158590793,1642429927.414075238,0.58727,1642429927.165798355,1642429927.421244178,0.202818
1642429927.220468723,1642429927.475924380,0.142770,1642429927.229816072,1642429927.485046826,0.149085,1642429927.230202217,1642429927.485539670,0.143098,1642429927.245169988,1642429927.500627858,0.228068,1642429927.245529354,1642429927.500786922,0.143218,1642429927.254942816,1642429927.510349176,0.176353,1642429927.258609950,1642429927.514105810,0.142547,1642429927.265877374,1642429927.521245362,0.233755
1642429927.320387221,1642429927.575830122,0.62702,1642429927.329820929,1642429927.585056861,0.146938,1642429927.330212129,1642429927.585544909,0.53150,1642429927.345139492,1642429927.600502515,0.175119,1642429927.345501290,1642429927.600780851,0.131194,1642429927.355117306,1642429927.610534931,0.146564,1642429927.358578748,1642429927.614131413,0.53346,1642429927.365785473,1642429927.621250108,0.174116
1642429927.420372927,1642429927.675790087,0.142480,1642429927.429648492,1642429927.685052726,0.161813,1642429927.430128209,1642429927.685537178,0.152647,1642429927.445212617,1642429927.700623838,0.272256,1642429927.445566405,1642429927.700791202,0.153989,1642429927.455107404,1642429927.710537864,0.184630,1642429927.458510820,1642429927.714079913,0.153762,1642429927.465752447,1642429927.721249813,0.179042
1642429927.520246062,1642429927.775688710,0.159018,1642429927.529655994,1642429927.785050770,0.125520,1642429927.530300161,1642429927.785545443,0.51485,1642429927.545211481,1642429927.800622790,0.176010,1642429927.545560696,1642429927.800783274,0.80823,1642429927.555133967,1642429927.810541174,0.149142,1642429927.558506792,1642429927.814057514,0.53154,1642429927.565779057,1642429927.821224843,0.201317
1642429927.620492788,1642429927.875931706,0.150633,1642429927.629451102,1642429927.884924384,0.159991,1642429927.630083466,1642429927.885577549,0.141902,1642429927.645196749,1642429927.900616830,0.221897,1642429927.645558266,1642429927.900786015,0.147352,1642429927.655061065,1642429927.910522042,0.176836,1642429927.658535939,1642429927.914081312,0.201965,1642429927.665742339,1642429927.921227648,0.239314
1642429927.720460253,1642429927.975912874,0.110114,1642429927.729732306,1642429927.985197652,0.145776,1642429927.730135505,1642429927.985444229,0.54570,1642429927.745182700,1642429927.1000614102,0.337123,1642429927.745542717,1642429927.1000788379,0.81661,1642429927.755036096,1642429927.1010483489,0.175797,1642429927.758533268,1642429927.1014125065,0.60658,1642429927.765817433,1642429927.1021254495,0.222048
1642429927.820468686,1642429927.1075912182,0.142236,1642429927.829959983,1642429927.1085140850,0.203883,1642429927.830320250,1642429927.1085465605,0.142279,1642429927.845155690,1642429927.1100616851,0.239801,1642429927.845516372,1642429927.1100787845,0.148242,1642429927.855098670,1642429927.1110513085,0.179067,1642429927.858541145,1642429927.1114086858,0.201466,1642429927.865777256,1642429927.1121251336,0.279568
1642429927.920520340,1642429927.1175914755,0.90319,1642429927.929815200,1642429927.1185140849,0.145315,1642429927.930240738,1642429927.1185675559,0.54280,1642429927.945221564,1642429927.1200626395,0.297485,1642429927.945575307,1642429927.1200790998,0.82170,1642429927.955127786,1642429927.1210530576,0.214827,1642429927.958487994,1642429927.1214071807,0.58989,1642429927.965806675,1642429927.1221257187,0.228610
1642429928.020492498,1642429928.1275912426,0.143437,1642429928.029856429,1642429928.1285241761,0.150204,1642429928.030289884,1642429928.1285609158,0.141210,1642429928.045215211,1642429928.1300615732,0.177131,1642429928.045574949,1642429928.1300789782,0.147219,1642429928.055127164,1642429928.1310534690,0.172222,1642429928.058545279,1642429928.1314121547,0.193705,1642429928.065807302,1642429928.1321245083,0.286932
1642429928.120497072,1642429928.1375913026,0.96694,1642429928.129812609,1642429928.1385230532,0.143422,1642429928.130170574,1642429928.1385582622,0.53309,1642429928.145213096,1642429928.1400617254,0.201675,1642429928.145568716,1642429928.1400787730,0.67018,1642429928.155063568,1642429928.1410520115,0.168305,1642429928.158578689,1642429928.1414103151,0.56956,1642429928.165804194,1642429928.1421244318,0.182158
1642429928.220508642,1642429928.1475918278,0.141380,1642429928.229819960,1642429928.1485223712,0.152464,1642429928.230180483,1642429928.1485592843,0.195133,1642429928.245248386,1642429928.1500620006,0.221531,1642429928.245657795,1642429928.1500788645,0.148438,1642429928.255118490,1642429928.1510511476,0.178632,1642429928.258465675,1642429928.1514037915,0.200023,1642429928.265810600,1642429928.1521244171,0.286419
1642429928.320567910,1642429928.1575913309,0.77128,1642429928.329823161,1642429928.1585230437,0.145697,1642429928.330179876,1642429928.1585568781,0.52986,1642429928.345218383,1642429928.1600623868,0.180533,1642429928.345575005,1642429928.1600791177,0.97480,1642429928.355115242,1642429928.1610534744,0.145891,1642429928.358480832,1642429928.1614075070,0.53434,1642429928.365823812,1642429928.1621251271,0.172288
1642429928.420457452,1642429928.1675918082,0.148824,1642429928.429880776,1642429928.1685164041,0.150023,1642429928.430243616,1642429928.1685570419,0.142907,1642429928.445212623,1642429928.1700614825,0.232035,1642429928.445569430,1642429928.1700788124,0.147869,1642429928.455104802,1642429928.1710533428,0.176280,1642429928.458490502,1642429928.1714072837,0.206179,1642429928.465809762,1642429928.1721256523,0.223861
1642429928.520507637,1642429928.1775918808,0.66847,1642429928.529785528,1642429928.1785133233,0.145536,1642429928.530151247,1642429928.1785571991,0.52640,1642429928.545209792,1642429928.1800604791,0.178875,1642429928.545564245,1642429928.1800799766,0.72193,1642429928.555061928,1642429928.1810536870,0.142295,1642429928.558429967,1642429928.1814050451,0.52807,1642429928.565710928,1642429928.1821143926,0.168680
1642429928.620518378,1642429928.1875912445,0.142146,1642429928.629758951,1642429928.1885128404,0.151464,1642429928.630119858,1642429928.1885515688,0.142489,1642429928.645176282,1642429928.1900585725,0.175589,1642429928.645538414,1642429928.1900798119,0.148091,1642429928.655082257,1642429928.1910536002,0.176118,1642429928.658506481,1642429928.1914025787,0.189089,1642429928.665851263,1642429928.1921273783,0.218061
1642429928.720491612,1642429928.1975917753,0.122880,1642429928.729797451,1642429928.1985128446,0.146881,1642429928.730203579,1642429928.1985505135,0.53485,1642429928.745183442,1642429928.2000636827,0.178928,1642429928.745682741,1642429928.2000794038,0.139521,1642429928.755069923,1642429928.2010539423,0.146918,1642429928.758500165,1642429928.2014034929,0.53943,1642429928.765890538,1642429928.2021273325,0.175840
1642429928.820457901,1642429928.2075915647,0.189663,1642429928.829754163,1642429928.2085126590,0.205326,1642429928.830118474,1642429928.2085518779,0.140672,1642429928.845299115,1642429928.2100731596,0.281830,1642429928.845760799,1642429928.2100794860,0.143806,1642429928.855100845,1642429928.2110529634,0.175702,1642429928.858486999,1642429928.2114023586,0.141941,1642429928.865887593,1642429928.2121298431,0.175937
1642429928.920527513,1642429928.2175921248,0.90796,1642429928.929744362,1642429928.2185127858,0.145843,1642429928.930141937,1642429928.2185512906,0.52526,1642429928.945273694,1642429928.2200731795,0.175142,1642429928.945720353,1642429928.2200793614,0.81433,1642429928.955053373,1642429928.2210534249,0.145428,1642429928.958466906,1642429928.2213984643,0.54007,1642429928.965904194,1642429928.2221297260,0.187507
1642429929.020476613,1642429929.2275918625,0.142255,1642429929.029857132,1642429929.2285134057,0.195174,1642429929.030212022,1642429929.2285503314,0.142010,1642429929.045230252,1642429929.2300733131,0.215466,1642429929.045676725,1642429929.2300789423,0.144140,1642429929.055080600,1642429929.2310531999,0.175652,1642429929.058483180,1642429929.2314021771,0.212033,1642429929.065932787,1642429929.2321292419,0.224804
1642429929.120462911,1642429929.2375910537,0.56377,1642429929.129751423,1642429929.2385137342,0.145126,1642429929.130166889,1642429929.2385505487,0.54798,1642429929.145257509,1642429929.2400734652,0.209233,1642429929.145692906,1642429929.2400798908,0.62776,1642429929.155084340,1642429929.2410537922,0.153657,1642429929.158509516,1642429929.2414019638,0.54976,1642429929.165910650,1642429929.2421297774,0.173772
1642429929.220474966,1642429929.2475919702,0.169824,1642429929.229718715,1642429929.2485134452,0.152034,1642429929.230111294,1642429929.2485505515,0.142616,1642429929.245257961,1642429929.2500731572,0.230134,1642429929.245699297,1642429929.2500793268,0.148552,1642429929.255046759,1642429929.2510526494,0.181178,1642429929.258484266,1642429929.2513992410,0.201122,1642429929.265914224,1642429929.2521290661,0.188753
1642429929.320458150,1642429929.2575920418,0.170752,1642429929.329713220,1642429929.2585127039,0.167127,1642429929.330106954,1642429929.2585503087,0.58159,1642429929.345250096,1642429929.2600733979,0.192425,1642429929.345687663,1642429929.2600796017,0.168647,1642429929.355040414,1642429929.2610530593,0.164243,1642429929.358458326,1642429929.2613974964,0.91587,1642429929.365908351,1642429929.2621302123,0.175562
1642429929.420459362,1642429929.2675916181,0.172492,1642429929.429537471,1642429929.2685065151,0.150995,1642429929.429999938,1642429929.2685499008,0.142980,1642429929.445208963,1642429929.2700628976,0.232230,1642429929.445564997,1642429929.2700781414,0.148826,1642429929.455072464,1642429929.2710521570,0.172814,1642429929.458619622,1642429929.2714098926,0.142120,1642429929.465957571,1642429929.2721307373,0.202867
1642429929.520491872,1642429929.2775916300,0.124069,1642429929.529725673,1642429929.2785132936,0.146275,1642429929.530113546,1642429929.2785504613,0.52171,1642429929.545233413,1642429929.2800736450,0.178366,1642429929.545678020,1642429929.2800799862,0.135764,1642429929.555011560,1642429929.2810470518,0.149348,1642429929.558511596,1642429929.2814020860,0.53877,1642429929.565924114,1642429929.2821301329,0.173127
1642429929.620453868,1642429929.2875901020,0.170391,1642429929.629523703,1642429929.2885064482,0.154170,1642429929.629993014,1642429929.2885500167,0.142899,1642429929.645232525,1642429929.2900731415,0.176133,1642429929.645681983,1642429929.2900794032,0.148506,1642429929.654925130,1642429929.2910330616,0.173197,1642429929.658510432,1642429929.2914036113,0.142561,1642429929.665917862,1642429929.2921258470,0.176349
1642429929.720454011,1642429929.2975901750,0.77059,1642429929.729548798,1642429929.2985063343,0.141623,1642429929.730010559,1642429929.2985501882,0.52837,1642429929.745160973,1642429929.3000614765,0.212914,1642429929.745542021,1642429929.3000778628,0.63555,1642429929.754887607,1642429929.3010328232,0.146431,1642429929.758521172,1642429929.3014066659,0.53022,1642429929.765925348,1642429929.3021252775,0.174779
1642429929.820447514,1642429929.3075894916,0.144380,1642429929.829531321,1642429929.3085063692,0.197959,1642429929.829995257,1642429929.3085501525,0.142677,1642429929.845160097,1642429929.3100621646,0.224145,1642429929.845547330,1642429929.3100780673,0.142065,1642429929.854925458,1642429929.3110338675,0.178966,1642429929.858524736,1642429929.3114066442,0.141631,1642429929.865846029,1642429929.3121251311,0.277635
1642429929.920456826,1642429929.3175895186,0.93745,1642429929.929539279,1642429929.3185065363,0.147549,1642429929.929998882,1642429929.3185500458,0.53114,1642429929.945169117,1642429929.3200616218,0.175785,1642429929.945555074,1642429929.3200784068,0.85286,1642429929.954787115,1642429929.3210223416,0.143425,1642429929.958528148,1642429929.3214071754,0.52206,1642429929.965840394,1642429929.3221251324,0.168008
1642429930.020441789,1642429930.3275903330,0.171857,1642429930.029535671,1642429930.3285065033,0.152380,1642429930.030002833,1642429930.3285503782,0.141700,1642429930.045166528,1642429930.3300615231,0.221269,1642429930.045554180,1642429930.3300778902,0.141866,1642429930.055104750,1642429930.3310568485,0.174016,1642429930.058488879,1642429930.3314021241,0.231645,1642429930.065838038,1642429930.3321252262,0.239704
1642429930.120466287,1642429930.3375913814,0.58781,1642429930.129766497,1642429930.3385136528,0.146201,1642429930.130152394,1642429930.3385507841,0.53906,1642429930.145170473,1642429930.3400627384,0.177287,1642429930.145564353,1642429930.3400781306,0.97502,1642429930.155096308,1642429930.3410578481,0.145990,1642429930.158514616,1642429930.3414020019,0.54462,1642429930.165886541,1642429930.3421254719,0.175575
1642429930.220455986,1642429930.3475915829,0.155789,1642429930.229742153,1642429930.3485133696,0.146479,1642429930.230146291,1642429930.3485504816,0.141922,1642429930.245498689,1642429930.3501029549,0.231371,1642429930.245951017,1642429930.3501030218,0.141061,1642429930.255131587,1642429930.3510523144,0.177954,1642429930.258506633,1642429930.3514024104,0.139227,1642429930.265842158,1642429930.3521251943,0.225776
1642429930.320461462,1642429930.3575916452,0.62150,1642429930.329717853,1642429930.3585137296,0.146061,1642429930.330107955,1642429930.3585505426,0.52642,1642429930.345217622,1642429930.3600727420,0.289803,1642429930.345712973,1642429930.3600794672,0.78874,1642429930.355054633,1642429930.3610520391,0.146936,1642429930.358472367,1642429930.3613994663,0.54291,1642429930.365898433,1642429930.3621258461,0.174893
1642429930.419003910,1642429930.3674971134,0.210758,1642429930.428372595,1642429930.3684315518,0.172888,1642429930.428725821,1642429930.3684770612,0.141751,1642429930.443963923,1642429930.3699874429,0.221035,1642429930.444414123,1642429930.3700045011,0.141843,1642429930.454551826,1642429930.3710183887,0.174809,1642429930.458904966,1642429930.3714248959,0.183678,1642429930.465925968,1642429930.3721373811,0.178579
1642429930.520386332,1642429930.3775914162,0.98254,1642429930.529743096,1642429930.3785137565,0.151557,1642429930.530148239,1642429930.3785499576,0.55482,1642429930.545216345,1642429930.3800610302,0.287213,1642429930.545656358,1642429930.3800822088,0.83031,1642429930.555075122,1642429930.3810541316,0.146641,1642429930.558688561,1642429930.3814228354,0.53331,1642429930.565993556,1642429930.3821371433,0.224353
1642429930.620480315,1642429930.3875872280,0.198654,1642429930.629727639,1642429930.3885136734,0.245668,1642429930.630099192,1642429930.3885504655,0.142922,1642429930.645189030,1642429930.3900616196,0.278666,1642429930.645543638,1642429930.3900798032,0.149188,1642429930.655087166,1642429930.3910539191,0.179447,1642429930.658591462,1642429930.3914065814,0.195946,1642429930.665927612,1642429930.3921361409,0.177959
1642429930.720523379,1642429930.3975920892,0.105172,1642429930.729821393,1642429930.3985140699,0.148173,1642429930.730178707,1642429930.3985503258,0.54877,1642429930.745205588,1642429930.4000579531,0.180683,1642429930.745563766,1642429930.4000792091,0.65742,1642429930.755095036,1642429930.4010541188,0.147162,1642429930.758509732,1642429930.4014067230,0.54898,1642429930.765909524,1642429930.4021356562,0.178336
1642429930.820534622,1642429930.4075914871,0.144098,1642429930.829716117,1642429930.4085137019,0.151199,1642429930.830073597,1642429930.4085508503,0.146297,1642429930.845187688,1642429930.4100623910,0.241147,1642429930.845542193,1642429930.4100791205,0.148900,1642429930.855114595,1642429930.4110540289,0.221818,1642429930.858541778,1642429930.4114074376,0.142639,1642429930.865816798,1642429930.4121226101,0.176825
1642429930.920504259,1642429930.4175909745,0.111999,1642429930.929776789,1642429930.4185140066,0.149770,1642429930.930134297,1642429930.4185504115,0.52914,1642429930.945184059,1642429930.4200618763,0.180173,1642429930.945537986,1642429930.4200792402,0.63470,1642429930.955078279,1642429930.4210512056,0.147959,1642429930.958535587,1642429930.4214073120,0.53892,1642429930.965815120,1642429930.4221254759,0.177908
1642429931.020503432,1642429931.4275910276,0.147005,1642429931.029736685,1642429931.4285139202,0.157975,1642429931.030108841,1642429931.4285506176,0.143256,1642429931.045184447,1642429931.005654844,0.275362,1642429931.045541856,1642429931.005820860,0.143752,1642429931.055087343,1642429931.015568162,0.164367,1642429931.058519353,1642429931.019107809,0.195262,1642429931.065821278,1642429931.026284078,0.216065
1642429931.120495702,1642429931.080943932,0.64878,1642429931.129684794,1642429931.090083679,0.144978,1642429931.130068013,1642429931.090534531,0.102259,1642429931.145175896,1642429931.105650111,0.213190,1642429931.145531720,1642429931.105820641,0.62716,1642429931.155098365,1642429931.115570179,0.143824,1642429931.158519320,1642429931.119097146,0.53099,1642429931.165976094,1642429931.126403070,0.164201
1642429931.220595828,1642429931.180938987,0.144214,1642429931.229789811,1642429931.190164099,0.211907,1642429931.230139584,1642429931.190540178,0.140214,1642429931.245283431,1642429931.205648008,0.199675,1642429931.245680462,1642429931.205821439,0.147896,1642429931.255205713,1642429931.215569150,0.175000,1642429931.258587195,1642429931.219098664,0.142400,1642429931.265784087,1642429931.226183810,0.223024
1642429931.320493440,1642429931.280928624,0.128505,1642429931.329662139,1642429931.290157324,0.178869,1642429931.330019974,1642429931.290540654,0.59159,1642429931.345242155,1642429931.305643817,0.183137,1642429931.345653825,1642429931.305826009,0.62811,1642429931.355089667,1642429931.315570183,0.145745,1642429931.358504253,1642429931.319097639,0.52822,1642429931.366143584,1642429931.326551625,0.226114
1642429931.420471915,1642429931.380920979,0.140812,1642429931.429584238,1642429931.390157215,0.197509,1642429931.430014356,1642429931.390537530,0.142843,1642429931.445243252,1642429931.405648385,0.196980,1642429931.445654816,1642429931.405827180,0.147414,1642429931.455061350,1642429931.415529272,0.174803,1642429931.458529483,1642429931.419096472,0.141905,1642429931.466024715,1642429931.426446419,0.230148
1642429931.520404584,1642429931.480844596,0.179081,1642429931.529516957,1642429931.490049762,0.144573,1642429931.529956075,1642429931.490546890,0.53353,1642429931.545193435,1642429931.505648455,0.177434,1642429931.545550873,1642429931.505814002,0.54811,1642429931.555143463,1642429931.515622944,0.151115,1642429931.558501524,1642429931.519100981,0.54697,1642429931.565829764,1642429931.526285501,0.240107
1642429931.620317738,1642429931.580838211,0.9628481,1642429931.629527432,1642429931.590056336,0.121655,1642429931.629956079,1642429931.590546785,0.50179,1642429931.645207495,1642429931.605656854,0.142554,1642429931.645564770,1642429931.605826357,0.101089,1642429931.655060093,1642429931.615570502,0.204425,1642429931.658501596,1642429931.619112404,0.192620,1642429931.665796783,1642429931.626287764,0.229483
1642429931.720428161,1642429931.680951601,0.175575,1642429931.729549173,1642429931.690083475,0.144142,1642429931.729976375,1642429931.690531704,0.52918,1642429931.745201094,1642429931.705649213,0.179160,1642429931.745557515,1642429931.705814468,0.71338,1642429931.755026221,1642429931.715527352,0.144228,1642429931.758485751,1642429931.719099374,0.53812,1642429931.765829927,1642429931.726286604,0.225838
1642429931.820435668,1642429931.780949174,0.143543,1642429931.829545219,1642429931.790089464,0.200148,1642429931.829961712,1642429931.790539018,0.142021,1642429931.845111546,1642429931.805647857,0.226593,1642429931.845475256,1642429931.805815281,0.142176,1642429931.855129889,1642429931.815582541,0.174896,1642429931.858528144,1642429931.819096447,0.212607,1642429931.865854597,1642429931.826285572,0.232533
1642429931.920435556,1642429931.880949069,0.179035,1642429931.929567181,1642429931.890092495,0.147131,1642429931.929979567,1642429931.890543962,0.113509,1642429931.945186519,1642429931.905655750,0.298766,1642429931.945582134,1642429931.905811976,0.92824,1642429931.955079202,1642429931.915569877,0.146677,1642429931.958473180,1642429931.919046674,0.53390,1642429931.965915865,1642429931.926401708,0.174781
1642429932.020472322,1642429932.980948264,0.142857,1642429932.029583951,1642429932.990090402,0.152992,1642429932.030050183,1642429932.990544217,0.142616,1642429932.045171369,1642429932.1005656100,0.226968,1642429932.045559319,1642429932.1005816366,0.142276,1642429932.055094511,1642429932.1015577714,0.177467,1642429932.058454155,1642429932.1019095278,0.200674,1642429932.065929216,1642429932.1026402835,0.245992
1642429932.120428675,1642429932.1080954420,0.61882,1642429932.129568937,1642429932.1090092141,0.142974,1642429932.130030422,1642429932.1090532958,0.54438,1642429932.145176069,1642429932.1105655201,0.178495,1642429932.145554795,1642429932.1105814138,0.128088,1642429932.155042615,1642429932.1115533175,0.145275,1642429932.158472835,1642429932.1119099510,0.52239,1642429932.165933220,1642429932.1126405354,0.287319
1642429932.220434362,1642429932.1180946256,0.141996,1642429932.229570538,1642429932.1190090518,0.194803,1642429932.230034897,1642429932.1190531949,0.150409,1642429932.245167986,1642429932.1205657078,0.151225,1642429932.245566248,1642429932.1205812877,0.147938,1642429932.255041525,1642429932.1215529340,0.267822,1642429932.258465532,1642429932.1219103669,0.192271,1642429932.265937404,1642429932.1226402925,0.218077
1642429932.320493626,1642429932.1280946079,0.136944,1642429932.329679573,1642429932.1290088844,0.175371,1642429932.330066663,1642429932.1290534201,0.57747,1642429932.345202129,1642429932.1305648290,0.176163,1642429932.345564441,1642429932.1305817613,0.107658,1642429932.355146711,1642429932.1315576738,0.143697,1642429932.358551189,1642429932.1319097150,0.53932,1642429932.365775824,1642429932.1326284900,0.173669
1642429932.420551075,1642429932.1380952332,0.149146,1642429932.429783589,1642429932.1390158621,0.151091,1642429932.430140212,1642429932.1390544896,0.169421,1642429932.445190761,1642429932.1405650710,0.154104,1642429932.445547953,1642429932.1405814343,0.190779,1642429932.455119065,1642429932.1415576905,0.174789,1642429932.458447303,1642429932.1419059022,0.214510,1642429932.465820754,1642429932.1426282125,0.175839
1642429932.520514790,1642429932.1480946257,0.76604,1642429932.529728301,1642429932.1490161764,0.143755,1642429932.530090020,1642429932.1490536774,0.81207,1642429932.545167510,1642429932.1505640131,0.180224,1642429932.545521935,1642429932.1505808202,0.67893,1642429932.555112454,1642429932.1515580996,0.144554,1642429932.558496076,1642429932.1519098360,0.52937,1642429932.565808204,1642429932.1526288351,0.174276
1642429932.620515391,1642429932.1580947132,0.144705,1642429932.629799847,1642429932.1590159395,0.147085,1642429932.630165543,1642429932.1590545790,0.142580,1642429932.645165681,1642429932.1605645693,0.149905,1642429932.645535942,1642429932.1605813549,0.148332,1642429932.655117934,1642429932.1615573456,0.179717,1642429932.658545274,1642429932.1619100114,0.144631,1642429932.665868545,1642429932.1626286437,0.229296
